bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,latitude,longitude,distance,city,dist,type
4,1,1,14,合租·天华硅谷 4居室 南卧,天华硅谷,泰山街道,4室1厅1卫,1230,公寓 精装 独立阳台 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2316158688299597824.html,元/月,32.161729313673,118.72319958926,,南京,浦口,合租
3,2,1,92,整租·保利堂悦 3室2厅 南/北,保利堂悦,洪家园,3室2厅1卫,4800,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2028968195150315520.html,元/月,31.987062082724,118.81377035374,909.0,南京,秦淮,整租
1,1,1,42,整租·岗虹苑 1室1厅 南,岗虹苑,秦虹,1室1厅1卫,1800,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2217074673802551296.html,元/月,32.016589,118.814237,,南京,秦淮,整租
2,1,1,90,整租·文苑小区 2室1厅 南,文苑小区,溧水城南,2室1厅1卫,1200,近地铁 新上,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2324513404368191488.html,元/月,31.63735,119.055349,686.0,南京,溧水,整租
2,1,1,17,合租·合群新村 2居室 南卧,合群新村,宁海路,2室1厅1卫,2190,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2294127361848770560.html,元/月,32.059114,118.779015,985.0,南京,鼓楼,合租
3,1,1,83,整租·燕舞园1园 3室1厅 南/北,燕舞园1园,迈皋桥,3室1厅1卫,1500,新上,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2323779190555951104.html,元/月,32.117847839462,118.86224261406,,南京,栖霞,整租
1,0,1,950,整租·金川雅苑 1室0厅 东,金川雅苑,福建路,1室0厅1卫,950,,东,https://m.lianjia.com/chuzu/nj/zufang/NJ2310022900688109568.html,元/月,32.092925488474,118.76577825957,249.0,南京,鼓楼,整租
2,1,1,65,整租·翠屏国际水杉苑 2室1厅 南,翠屏国际水杉苑,将军大道,2室1厅1卫,2900,近地铁 新上,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322874104438325248.html,元/月,31.942334808623,118.79071202677,947.0,南京,江宁,整租
3,2,2,89,整租·金辉白马云著 3室2厅 南/北,金辉白马云著,江浦街道,3室2厅2卫,2000,双卫生间 新上,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2323687148232122368.html,元/月,32.079278,118.639038,1067.0,南京,浦口,整租
3,2,1,100,整租·砂珠巷小区 3室2厅 南,砂珠巷小区,升州路,3室2厅1卫,5600,近地铁,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2301199757592231936.html,元/月,32.030942,118.790397,146.0,南京,秦淮,整租
2,1,1,195,整租·建华大厦 2室1厅 东,建华大厦,新街口,2室1厅1卫,13500,近地铁,东,https://m.lianjia.com/chuzu/nj/zufang/NJ2288998789224341504.html,元/月,32.045359031496,118.78856562155,235.0,南京,秦淮,整租
4,1,1,10,合租·黄家圩 4居室 南卧,黄家圩,红山,4室1厅1卫,855,公寓 近地铁 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322479281533894656.html,元/月,32.099797132601,118.8028988408,360.0,南京,玄武,合租
4,1,1,11,合租·中垠紫金观邸 4居室 南卧,中垠紫金观邸,马群,4室1厅1卫,1660,公寓 近地铁 精装 独立阳台 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2315954851433431040.html,元/月,32.054992,118.90219,274.0,南京,玄武,合租
1,0,1,18,独栋·無砎公寓 三牌楼店 无砎D型立减2300 开间,,三牌楼,1室0厅1卫,2300,独栋公寓 月租 开放厨房 押一付一 新上,东,https://m.lianjia.com/chuzu/nj/apartment/layout/199841.html,元/月,32.086154,118.772103,,南京,鼓楼,整租
2,1,1,62,整租·汇景和园 2室1厅 南/北,汇景和园,洪家园,2室1厅1卫,2600,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2316473179284963328.html,元/月,31.990166,118.841597,,南京,雨花台,整租
3,1,1,16,合租·定淮门3号 3居室 南卧,定淮门3号,挹江门,3室1厅1卫,1350,公寓 精装 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2317098315005050880.html,元/月,32.075042843652,118.75526193293,,南京,鼓楼,合租
2,1,1,38,整租·新河二村 2室1厅 南/北,新河二村,定淮门大街,2室1厅1卫,2600,新上 随时看房,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2325265804079407104.html,元/月,32.072216,118.740863,1178.0,南京,鼓楼,整租
2,2,1,84,整租·明发财富中心 2室2厅 南,明发财富中心,江浦街道,2室2厅1卫,3500,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2302832283637792768.html,元/月,32.068939,118.66479,1006.0,南京,浦口,整租
4,1,1,13,合租·中垠紫金观邸 4居室 南卧,中垠紫金观邸,马群,4室1厅1卫,1260,公寓 近地铁 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2320149096821686272.html,元/月,32.054652,118.90228,274.0,南京,栖霞,合租
3,1,1,83,整租·燕舞园4园 3室1厅 东/南,燕舞园4园,迈皋桥,3室1厅1卫,2600,,东 南,https://m.lianjia.com/chuzu/nj/zufang/NJ2264911619274579968.html,元/月,32.121873676641,118.8591696519,,南京,栖霞,整租
4,1,1,36,合租·旭日华庭 4居室 南卧,旭日华庭,桥北,4室1厅1卫,900,公寓 精装 独立阳台 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2310775429079760896.html,元/月,32.137516632159,118.73022054073,,南京,浦口,合租
3,2,1,90,整租·证大大拇指广场 3室2厅 南,证大大拇指广场,建宁路,3室2厅1卫,4500,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2288867534125924352.html,元/月,32.096799,118.748667,,南京,鼓楼,整租
4,2,2,174,整租·复地御钟山二期 4室2厅 南/北,复地御钟山二期,马群,4室2厅2卫,5000,近地铁 双卫生间,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2273756097133690880.html,元/月,32.058808,118.898702,307.0,南京,玄武,整租
4,1,1,15,合租·梅花山庄南华苑 4居室 南卧,梅花山庄南华苑,月牙湖,4室1厅1卫,1420,公寓 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322351829695856640.html,元/月,32.036317788376,118.83910190002,,南京,秦淮,合租
4,1,1,14,合租·南湾营融康苑 4居室 南卧,南湾营融康苑,马群,4室1厅1卫,900,公寓 月租 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2236374429892886528.html,元/月,32.049030215486,118.90739150719,,南京,玄武,合租
3,1,1,80,整租·幕府西路83号 3室1厅 南,幕府西路83号,建宁路,3室1厅1卫,3200,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2318728888148303872.html,元/月,32.10571,118.772416,,南京,鼓楼,整租
4,1,1,16,合租·紫金东郡 4居室 南卧,紫金东郡,仙鹤门,4室1厅1卫,1740,公寓 近地铁 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2324365456770867200.html,元/月,32.088407317154,118.90527718463,865.0,南京,玄武,合租
4,1,1,15,合租·天润城第四街区 4居室 东南卧,天润城第四街区,桥北,4室1厅1卫,650,月租 近地铁 精装 随时看房,东南,https://m.lianjia.com/chuzu/nj/zufang/NJ2263562566800515072.html,元/月,32.153925,118.741294,677.0,南京,浦口,合租
2,2,1,54,整租·宏普捷座 2室2厅 南,宏普捷座,兴隆大街,2室2厅1卫,4300,近地铁 新上,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322592538797809664.html,元/月,32.018857364217,118.74061261727,343.0,南京,建业,整租
1,1,1,50,整租·晓庄47号小区 1室1厅 南,晓庄47号小区,晓庄,1室1厅1卫,1700,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2318891344489086976.html,元/月,32.125479,118.820801,,南京,鼓楼,整租
2,1,1,58,整租·后标营 2室1厅 南/北,后标营,瑞金路,2室1厅1卫,2550,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2296114192899645440.html,元/月,32.038084,118.825234,906.0,南京,秦淮,整租
3,0,1,18,整租·名嘉佳园小区 3室0厅 北,名嘉佳园小区,岔路口,3室0厅1卫,650,近地铁,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2319622283054030848.html,元/月,31.973088,118.826283,454.0,南京,雨花台,整租
7,2,3,300,整租·银亿东城别院 7室2厅 南/北,银亿东城别院,麒麟镇,7室2厅3卫,5500,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2162154033987993600.html,元/月,32.067957,118.953234,,南京,栖霞,整租
1,0,1,47,整租·莱茵小镇 1室0厅 南,莱茵小镇,科学园,1室0厅1卫,1800,近地铁,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2170010804920000512.html,元/月,31.941641,118.867767,317.0,南京,江宁,整租
5,1,1,17,合租·莲花新城北苑 5居室 南卧,莲花新城北苑,奥体,5室1厅1卫,1100,公寓 月租 近地铁 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2319488211061047296.html,元/月,31.974275912878,118.726746643,340.0,南京,建业,合租
2,1,1,87,整租·万达茂 2室1厅 南,万达茂,仙林,2室1厅1卫,2900,近地铁 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2214501714327764992.html,元/月,32.126412,118.994444,261.0,南京,栖霞,整租
3,1,1,7,合租·银城花园南片 3居室 北卧,银城花园南片,龙江,3室1厅1卫,1460,公寓 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2315839602461777920.html,元/月,32.057491,118.737915,,南京,鼓楼,合租
2,2,1,96,整租·中国铁建原香颂 2室2厅 南/北,中国铁建原香颂,江宁滨江,2室2厅1卫,1000,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2281855217157021696.html,元/月,31.864661,118.614073,,南京,江宁,整租
3,2,1,88,整租·和昌湾景 3室2厅 南,和昌湾景,板桥,3室2厅1卫,2300,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2212197812593238016.html,元/月,31.924661108281,118.67644134471,,南京,雨花台,整租
1,1,1,25,整租·天地新城天枢座 1室1厅 南,天地新城天枢座,岔路口,1室1厅1卫,1200,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2313595800632442880.html,元/月,31.97637,118.834157,,南京,江宁,整租
5,3,3,239,整租·帝豪花园别墅 5室3厅 南/北,帝豪花园别墅,马群,5室3厅3卫,30000,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2304812313162547200.html,元/月,32.089716,118.874234,,南京,玄武,整租
4,1,1,14,合租·秦湾景园 4居室 西卧,秦湾景园,岔路口,4室1厅1卫,1100,月租 精装 押一付一 随时看房,西,https://m.lianjia.com/chuzu/nj/zufang/NJ2292592471257128960.html,元/月,31.970027,118.824732,,南京,江宁,合租
4,2,2,130,整租·南京碧桂园丽华山苑 4室2厅 南/北,南京碧桂园丽华山苑,江宁其它,4室2厅2卫,2600,双卫生间,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2218152332502777856.html,元/月,31.887076,118.708958,,南京,江宁,整租
3,2,1,110,整租·山水云房花园 3室2厅 南/北,山水云房花园,桥北,3室2厅1卫,2000,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2196330125929758720.html,元/月,32.118969,118.706903,,南京,浦口,整租
1,1,1,25,整租·康桥圣菲 1室1厅 北,康桥圣菲,仙林,1室1厅1卫,2300,近地铁,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2273001488466837504.html,元/月,32.10062365761,118.9203329786,473.0,南京,栖霞,整租
4,1,1,14,合租·汽轮四村 4居室 南卧,汽轮四村,小市,4室1厅1卫,1450,公寓 近地铁 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322238300943302656.html,元/月,32.103768,118.787969,290.0,南京,鼓楼,合租
4,1,1,100,整租·华庭南园 4室1厅 东/东南/南/西南/西,华庭南园,麒麟镇,4室1厅1卫,3000,公寓 精装 随时看房,东 东南 南 西南 西,https://m.lianjia.com/chuzu/nj/zufang/NJ2275903724201721856.html,元/月,32.000049422293,118.87934179021,,南京,江宁,整租
4,2,2,125,整租·亚东城西区 4室2厅 南/北,亚东城西区,仙林,4室2厅2卫,7000,近地铁 双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2295447824269320192.html,元/月,32.096251443793,118.91554620668,758.0,南京,栖霞,整租
4,1,1,18,合租·腾达雅苑 4居室 南卧,腾达雅苑,应天西路,4室1厅1卫,1700,公寓 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322403695008432128.html,元/月,32.016796,118.756687,,南京,建业,合租
4,1,1,16,合租·枫丹白露白露新寓 4居室 南卧,枫丹白露白露新寓,秦虹,4室1厅1卫,1852,公寓 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2324481289597755392.html,元/月,32.024506,118.809873,,南京,秦淮,合租
3,2,1,92,整租·五矿崇文金城 3室2厅 南,五矿崇文金城,奥体,3室2厅1卫,4300,近地铁,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2254361400891670528.html,元/月,31.973533,118.703718,666.0,南京,建业,整租
3,1,1,87,整租·德水香林 3室1厅 南,德水香林,五塘广场,3室1厅1卫,4300,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2307696790599901184.html,元/月,32.123233,118.794957,,南京,鼓楼,整租
3,1,1,90,整租·花港幸福城杜鹃园 3室1厅 南/北,花港幸福城杜鹃园,麒麟镇,3室1厅1卫,2500,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2315894238128652288.html,元/月,32.037487,118.910311,,南京,栖霞,整租
3,2,2,128,整租·明都苑 3室2厅 南,明都苑,溧水城中,3室2厅2卫,1800,双卫生间 新上,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2320864304104488960.html,元/月,31.66347,119.039165,1138.0,南京,溧水,整租
4,1,1,106,整租·经典雅居 4室1厅 南,经典雅居,六合主城,4室1厅1卫,1600,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2300597128718204928.html,元/月,32.347893,118.857371,907.0,南京,六合,整租
3,1,1,8,合租·西桥 3居室 北卧,西桥,湖南路,3室1厅1卫,1660,公寓 近地铁 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2045814262982508544.html,元/月,32.068154084177,118.77992445949,316.0,南京,鼓楼,合租
3,2,1,104,整租·金地湖城艺境 3室2厅 南/北,金地湖城艺境,仙林,3室2厅1卫,4600,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2054757668375240704.html,元/月,32.132376,118.986611,,南京,栖霞,整租
4,1,1,17,合租·苏宁名都汇 4居室 南卧,苏宁名都汇,晓庄,4室1厅1卫,1900,公寓 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322477615916785664.html,元/月,32.119647,118.826353,,南京,栖霞,合租
2,0,1,100,整租·中央金地广场 2室0厅 北,中央金地广场,建宁路,2室0厅1卫,6500,,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2091890342528811008.html,元/月,32.098536,118.775955,,南京,鼓楼,整租
3,2,1,100,整租·万达茂 3室2厅 南/北,万达茂,仙林,3室2厅1卫,3800,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2245553358482456576.html,元/月,32.126412,118.994444,261.0,南京,栖霞,整租
4,2,4,18,合租·银城林茵里 4居室 跃层 南卧,银城林茵里,科学园,4室2厅4卫,980,公寓 独立卫生间 月租 精装,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2302124289123688448.html,元/月,31.93621,118.868701,,南京,江宁,合租
4,1,1,90,整租·仙居雅苑 4室1厅 南,仙居雅苑,仙鹤门,4室1厅1卫,3500,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2286834553366511616.html,元/月,32.097777464801,118.90336681255,987.0,南京,栖霞,整租
2,2,1,89,整租·金达花园 2室2厅 南,金达花园,建宁路,2室2厅1卫,3300,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2313534401700970496.html,元/月,32.104772,118.775096,,南京,鼓楼,整租
2,1,1,63,整租·天地花园 2室1厅 南/北,天地花园,月牙湖,2室1厅1卫,2800,随时看房,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2312748833953816576.html,元/月,32.030207,118.838615,,南京,秦淮,整租
1,1,1,50,整租·弘阳时代中心 1室1厅 南,弘阳时代中心,桥北,1室1厅1卫,1850,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2308377588038639616.html,元/月,32.143706,118.727086,,南京,浦口,整租
2,1,1,116,整租·水岸明珠 2室1厅 南,水岸明珠,岔路口,2室1厅1卫,4500,近地铁 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2323751607722328064.html,元/月,31.96309,118.824411,614.0,南京,江宁,整租
5,1,2,7,合租·新城玖珑湖一期 5居室 北卧,新城玖珑湖一期,九龙湖,5室1厅2卫,1130,公寓 月租 近地铁 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2315513287875772416.html,元/月,31.909794,118.835263,402.0,南京,江宁,合租
1,1,1,50,整租·观城 1室1厅 东南,观城,升州路,1室1厅1卫,4200,近地铁,东南,https://m.lianjia.com/chuzu/nj/zufang/NJ2315213515180752896.html,元/月,32.033757195886,118.79262517466,445.0,南京,秦淮,整租
4,1,1,18,合租·花神美境 4居室 北卧,花神美境,宁南,4室1厅1卫,2190,近地铁 精装 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2298466787819257856.html,元/月,31.989061666585,118.79977129405,930.0,南京,雨花台,合租
3,2,2,125,整租·鲁能公馆 3室2厅 南/北,鲁能公馆,奥体,3室2厅2卫,5000,双卫生间,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2162964672565739520.html,元/月,31.974511,118.690397,4.0,南京,建业,整租
3,2,2,116,整租·金辉金陵铭著 3室2厅 南,金辉金陵铭著,百家湖,3室2厅2卫,6000,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2244183504835584000.html,元/月,31.951453,118.831192,555.0,南京,江宁,整租
2,1,1,61,整租·怡景花园 2室1厅 东,怡景花园,华侨路,2室1厅1卫,3800,近地铁 随时看房,东,https://m.lianjia.com/chuzu/nj/zufang/NJ2110572443717607424.html,元/月,32.050201514698,118.77931119266,188.0,南京,鼓楼,整租
3,2,2,113,整租·天地新城天心座 3室2厅 南/北,天地新城天心座,岔路口,3室2厅2卫,3800,双卫生间,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2318514030538391552.html,元/月,31.981498,118.830296,,南京,雨花台,整租
3,2,3,337,整租·玛斯兰德桃子街区 3室2厅 南/北,玛斯兰德桃子街区,将军大道,3室2厅3卫,20000,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2256972094137450496.html,元/月,31.956458456987,118.78742323924,606.0,南京,江宁,整租
1,1,1,51,整租·万达茂 1室1厅 东,万达茂,仙林,1室1厅1卫,1650,近地铁,东,https://m.lianjia.com/chuzu/nj/zufang/NJ2262798732217024512.html,元/月,32.126412,118.994444,261.0,南京,栖霞,整租
2,1,1,66,整租·华庭北园 2室1厅 南,华庭北园,麒麟镇,2室1厅1卫,2200,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2234732339794288640.html,元/月,32.002226553166,118.88125882946,,南京,栖霞,整租
3,1,2,138,整租·恒盛金陵湾 3室1厅 南/北,恒盛金陵湾,定淮门大街,3室1厅2卫,10000,双卫生间 新上,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2323653202513231872.html,元/月,32.074742,118.739612,,南京,鼓楼,整租
4,2,3,212,整租·滟紫台 4室2厅 南/北,滟紫台,将军大道,4室2厅3卫,25000,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2287548506946682880.html,元/月,31.943200628145,118.78834067874,937.0,南京,江宁,整租
4,1,1,13,合租·网巾市小区 4居室 东南卧,网巾市小区,长江路,4室1厅1卫,1450,公寓 近地铁 精装 新上 随时看房,东南,https://m.lianjia.com/chuzu/nj/zufang/NJ2322313979986452480.html,元/月,32.052358,118.797719,536.0,南京,玄武,合租
3,1,1,86,整租·弘阳爱上城 3室1厅 南/北,弘阳爱上城,泰山街道,3室1厅1卫,2300,随时看房,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2285215411949805568.html,元/月,32.144015,118.716708,,南京,浦口,整租
3,2,1,93,整租·启迪方洲朗园 3室2厅 南/北,启迪方洲朗园,麒麟镇,3室2厅1卫,1300,,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2314984887058710528.html,元/月,32.031333,118.91102,,南京,栖霞,整租
4,1,1,18,合租·武夷名仕园 4居室 南卧,武夷名仕园,江宁大学城,4室1厅1卫,920,公寓 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2295826005895413760.html,元/月,31.887129,118.902028,,南京,江宁,合租
3,1,1,7,合租·招商1872 3居室 北卧,招商1872,万寿,3室1厅1卫,790,公寓 月租 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2119513951766593536.html,元/月,32.126843224133,118.83977701963,,南京,栖霞,合租
3,1,1,125,整租·湖东音乐苑 3室1厅 南,湖东音乐苑,百家湖,3室1厅1卫,4500,近地铁,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2315925691373191168.html,元/月,31.946434,118.828882,340.0,南京,江宁,整租
4,2,1,160,整租·亚东城东区 4室2厅 南/北,亚东城东区,仙林,4室2厅1卫,11000,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2164427992695586816.html,元/月,32.097540880292,118.92041848666,676.0,南京,栖霞,整租
2,1,1,81,整租·凤凰花园城福安园 2室1厅 南/北,凤凰花园城福安园,凤凰西街,2室1厅1卫,4000,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2299913948545425408.html,元/月,32.04838,118.747701,1138.0,南京,鼓楼,整租
4,2,1,49,整租·弘阳时代中心 4室2厅 南,弘阳时代中心,桥北,4室2厅1卫,2200,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2264542948718804992.html,元/月,32.143706,118.727086,,南京,浦口,整租
2,1,1,58,整租·游府新村 2室1厅 南/北,游府新村,新街口,2室1厅1卫,4400,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2311582255622914048.html,元/月,32.044095431326,118.79687373336,453.0,南京,秦淮,整租
4,1,1,32,合租·清辉园 4居室 南卧,清辉园,奥体,4室1厅1卫,1200,公寓 近地铁 精装 独立阳台 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2320240961542176768.html,元/月,31.980524,118.70945,510.0,南京,建业,合租
2,1,1,70,整租·凤来北园 2室1厅 南,凤来北园,万寿,2室1厅1卫,2200,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2270049059882401792.html,元/月,32.122975,118.85146,,南京,栖霞,整租
2,2,1,105,整租·万科光明城市东苑 2室2厅 南,万科光明城市东苑,奥体,2室2厅1卫,5500,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2290435689449259008.html,元/月,32.007566,118.750195,,南京,建业,整租
1,1,1,28,独栋·白领易居 中山北路店 阳光大床海贼王主题房 1室1厅,,建宁路,1室1厅1卫,1850,独栋公寓 月租 押一付一,西,https://m.lianjia.com/chuzu/nj/apartment/layout/39065.html,元/月,32.092759,118.744165,,南京,鼓楼,整租
1,1,1,40,整租·建设新村 1室1厅 南,建设新村,许府巷,1室1厅1卫,3290,公寓 近地铁 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2316414359221305344.html,元/月,32.088601652382,118.78956123398,226.0,南京,鼓楼,整租
3,2,1,98,整租·万科都荟南苑C区 3室2厅 南/北,万科都荟南苑C区,岔路口,3室2厅1卫,5200,近地铁,南 北,https://m.lianjia.com/chuzu/nj/zufang/NJ2314407196458491904.html,元/月,31.970596,118.815858,,南京,江宁,整租
2,1,1,7,合租·仁园 2居室 北卧,仁园,茶南,2室1厅1卫,1460,公寓 近地铁 精装 押一付一 随时看房,北,https://m.lianjia.com/chuzu/nj/zufang/NJ2315782430885421056.html,元/月,32.03769,118.753572,352.0,南京,建业,合租
2,1,1,40,整租·合家春天 2室1厅 南,合家春天,九龙湖,2室1厅1卫,2400,新上,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2323846355145203712.html,元/月,31.917521455177,118.8483820753,,南京,江宁,整租
2,1,1,86,整租·武夷花园 2室1厅 南,武夷花园,东山镇,2室1厅1卫,3400,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2204267482091356160.html,元/月,31.963118,118.837045,1184.0,南京,江宁,整租
4,1,2,22,合租·蓝山国际公寓 4居室 南卧,蓝山国际公寓,许府巷,4室1厅2卫,2100,公寓 独立卫生间 月租 近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2318799777263001600.html,元/月,32.09397016424,118.78749843504,1146.0,南京,鼓楼,合租
1,0,1,39,整租·翠屏国际广场苑 1室0厅 东,翠屏国际广场苑,将军大道,1室0厅1卫,2800,近地铁 精装 新上,东,https://m.lianjia.com/chuzu/nj/zufang/NJ2322396139464704000.html,元/月,31.94135534847,118.79368160193,588.0,南京,雨花台,整租
3,2,1,70,整租·曹后村10号 3室2厅 南,曹后村10号,红山,3室2厅1卫,3200,近地铁,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2297689130060496896.html,元/月,32.091266,118.813202,873.0,南京,玄武,整租
3,2,2,95,整租·新城花漾紫郡 3室2厅 南,新城花漾紫郡,高新区,3室2厅2卫,1350,双卫生间 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2098274714223902720.html,元/月,32.188771,118.720317,1139.0,南京,浦口,整租
3,2,1,114,整租·明发香山郡 3室2厅 南,明发香山郡,江浦街道,3室2厅1卫,1500,随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ1852694162923855872.html,元/月,32.083145840649,118.61249401432,,南京,浦口,整租
2,1,1,53,整租·联珠村小区 2室1厅 南,联珠村小区,燕子矶,2室1厅1卫,1500,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2301374369378598912.html,元/月,32.136904,118.824466,,南京,栖霞,整租
4,1,1,15,合租·中南世纪雅苑 4居室 南卧,中南世纪雅苑,麒麟镇,4室1厅1卫,2040,公寓 精装 新上 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2324357483054759936.html,元/月,32.042174,118.916027,,南京,江宁,合租
4,1,1,10,合租·保利中央公园西苑 4居室 南卧,保利中央公园西苑,九龙湖,4室1厅1卫,1430,公寓 近地铁 精装 押一付一 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2315785186098823168.html,元/月,31.908219,118.834001,828.0,南京,江宁,合租
4,1,1,25,合租·戎苑山庄 4居室 南卧,戎苑山庄,月牙湖,4室1厅1卫,1700,公寓 精装 独立阳台 随时看房,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2293956168235884544.html,元/月,32.033564957979,118.84029553773,,南京,秦淮,合租
4,2,2,140,整租·复地宴南都 4室2厅 南,复地宴南都,洪家园,4室2厅2卫,7000,双卫生间,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2198413698148597760.html,元/月,31.988952,118.811468,750.0,南京,雨花台,整租
3,1,1,89,整租·华润国际社区 3室1厅 南,华润国际社区,顶山街道,3室1厅1卫,3000,,南,https://m.lianjia.com/chuzu/nj/zufang/NJ2165908538294550528.html,元/月,32.094421,118.695164,,南京,浦口,整租
